"latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","source_file","source_row","data_status"
"-1.89422","110.1267","314.96","1.71","1.28","2026-08-07","1344","Terra","MODIS","90","6.1NRT","296.81","23.67","N",,"fire_nrt_M-C61_803220.csv",11434,"NRT"
"-1.89627","110.11182","306.46","1.71","1.28","2026-08-07","1344","Terra","MODIS","32","6.1NRT","295.84","10.49","N",,"fire_nrt_M-C61_803220.csv",11435,"NRT"
"-1.87879","110.15501","355.22","1.72","1.29","2026-08-07","1344","Terra","MODIS","100","6.1NRT","299.33","159.57","N",,"fire_nrt_M-C61_803220.csv",11436,"NRT"
"-1.88087","110.14","333.68","1.72","1.29","2026-08-07","1344","Terra","MODIS","100","6.1NRT","297.67","69.19","N",,"fire_nrt_M-C61_803220.csv",11437,"NRT"
"-1.86537","110.16849","317.69","1.73","1.29","2026-08-07","1344","Terra","MODIS","95","6.1NRT","297.36","31.02","N",,"fire_nrt_M-C61_803220.csv",11438,"NRT"
"-1.71534","110.24892","325.81","1.76","1.3","2026-08-07","1344","Terra","MODIS","100","6.1NRT","297.05","50.62","N",,"fire_nrt_M-C61_803220.csv",11439,"NRT"
"-1.71709","110.15585","306.94","1.73","1.29","2026-08-07","1344","Terra","MODIS","15","6.1NRT","296.06","11.13","N",,"fire_nrt_M-C61_803220.csv",11440,"NRT"
"-1.70354","110.16937","314.32","1.74","1.29","2026-08-07","1344","Terra","MODIS","70","6.1NRT","296.68","21.76","N",,"fire_nrt_M-C61_803220.csv",11441,"NRT"
"-1.70574","110.15424","338.63","1.73","1.29","2026-08-07","1344","Terra","MODIS","100","6.1NRT","297.67","86.37","N",,"fire_nrt_M-C61_803220.csv",11442,"NRT"
"-1.70793","110.13913","309.94","1.73","1.29","2026-08-07","1344","Terra","MODIS","52","6.1NRT","296.13","15.5","N",,"fire_nrt_M-C61_803220.csv",11443,"NRT"
"-1.70523","110.16389","328.48","1.74","1.29","2026-08-07","1344","Terra","MODIS","100","6.1NRT","297.29","53.86","N",,"fire_nrt_M-C61_803220.csv",11444,"NRT"
"-1.70731","110.14873","327.53","1.73","1.29","2026-08-07","1344","Terra","MODIS","100","6.1NRT","297.03","50.97","N",,"fire_nrt_M-C61_803220.csv",11445,"NRT"
"-1.69597","110.14711","313.97","1.73","1.29","2026-08-07","1344","Terra","MODIS","88","6.1NRT","296.71","22.15","N",,"fire_nrt_M-C61_803220.csv",11446,"NRT"
"-1.61395","110.0741","319.39","1.71","1.28","2026-08-07","1344","Terra","MODIS","98","6.1NRT","297.15","32.74","N",,"fire_nrt_M-C61_803220.csv",11449,"NRT"
"-1.61612","110.0592","328.95","1.71","1.28","2026-08-07","1344","Terra","MODIS","100","6.1NRT","297.21","55.12","N",,"fire_nrt_M-C61_803220.csv",11450,"NRT"
"-1.61493","110.06767","333.22","1.71","1.28","2026-08-07","1344","Terra","MODIS","100","6.1NRT","298.28","68.75","N",,"fire_nrt_M-C61_803220.csv",11451,"NRT"
"-1.61699","110.05273","308.79","1.71","1.28","2026-08-07","1344","Terra","MODIS","76","6.1NRT","295.95","14.48","N",,"fire_nrt_M-C61_803220.csv",11452,"NRT"
"-1.60365","110.06602","314.98","1.71","1.28","2026-08-07","1344","Terra","MODIS","90","6.1NRT","297.04","24.35","N",,"fire_nrt_M-C61_803220.csv",11453,"NRT"
"-1.36712","110.11215","318.4","1.74","1.29","2026-08-07","1344","Terra","MODIS","97","6.1NRT","296.89","32.98","N",,"fire_nrt_M-C61_803220.csv",11457,"NRT"
"-2.35943","110.17456","316.04","2.66","1.57","2026-08-08","0746","Aqua","MODIS","51","6.1NRT","300.84","34.84","D",,"fire_nrt_M-C61_803220.csv",11694,"NRT"
"-2.2508","110.65287","310.49","2.43","1.5","2026-08-08","0746","Aqua","MODIS","43","6.1NRT","296.94","12.17","D",,"fire_nrt_M-C61_803220.csv",11696,"NRT"
"-2.25009","110.66708","315.05","2.42","1.5","2026-08-08","0746","Aqua","MODIS","66","6.1NRT","298.54","27.1","D",,"fire_nrt_M-C61_803220.csv",11698,"NRT"
"-2.29744","110.15842","314.02","2.66","1.57","2026-08-08","0746","Aqua","MODIS","40","6.1NRT","300.34","26.81","D",,"fire_nrt_M-C61_803220.csv",11700,"NRT"
"-2.24491","110.42557","326.64","2.53","1.53","2026-08-08","0746","Aqua","MODIS","81","6.1NRT","298.83","72.98","D",,"fire_nrt_M-C61_803220.csv",11702,"NRT"
"-2.28378","110.15646","330.7","2.66","1.57","2026-08-08","0746","Aqua","MODIS","63","6.1NRT","299.74","97.9","D",,"fire_nrt_M-C61_803220.csv",11703,"NRT"
"-2.23619","110.14493","321.62","2.66","1.57","2026-08-08","0746","Aqua","MODIS","71","6.1NRT","299.78","54.32","D",,"fire_nrt_M-C61_803220.csv",11705,"NRT"
"-2.06968","110.82433","316","2.33","1.48","2026-08-08","0746","Aqua","MODIS","67","6.1NRT","299.57","31.31","D",,"fire_nrt_M-C61_803220.csv",11707,"NRT"
"-2.07046","110.81748","319.3","2.33","1.48","2026-08-08","0746","Aqua","MODIS","73","6.1NRT","299.55","38.19","D",,"fire_nrt_M-C61_803220.csv",11711,"NRT"
"-2.03093","110.99372","315.55","2.25","1.45","2026-08-08","0746","Aqua","MODIS","60","6.1NRT","297.23","28.56","D",,"fire_nrt_M-C61_803220.csv",11712,"NRT"
"-2.06761","110.47673","315.75","2.49","1.52","2026-08-08","0746","Aqua","MODIS","67","6.1NRT","298.47","30.2","D",,"fire_nrt_M-C61_803220.csv",11714,"NRT"
"-2.052","110.20438","315.13","2.62","1.55","2026-08-08","0746","Aqua","MODIS","41","6.1NRT","296.05","28.82","D",,"fire_nrt_M-C61_803220.csv",11716,"NRT"
"-1.97029","110.60977","316.2","2.42","1.5","2026-08-08","0746","Aqua","MODIS","53","6.1NRT","301.08","31.37","D",,"fire_nrt_M-C61_803220.csv",11724,"NRT"
"-1.97696","110.18882","319.99","2.62","1.55","2026-08-08","0746","Aqua","MODIS","58","6.1NRT","299.78","43.24","D",,"fire_nrt_M-C61_803220.csv",11726,"NRT"
"-1.86394","110.52262","314.15","2.45","1.51","2026-08-08","0746","Aqua","MODIS","58","6.1NRT","298.65","22.23","D",,"fire_nrt_M-C61_803220.csv",11733,"NRT"
"-1.90446","110.1482","346.05","2.63","1.56","2026-08-08","0746","Aqua","MODIS","93","6.1NRT","301.85","185.79","D",,"fire_nrt_M-C61_803220.csv",11735,"NRT"
"-1.88765","110.16886","334.44","2.62","1.55","2026-08-08","0746","Aqua","MODIS","70","6.1NRT","299.19","105.61","D",,"fire_nrt_M-C61_803220.csv",11737,"NRT"
"-1.89088","110.14619","363.9","2.63","1.56","2026-08-08","0746","Aqua","MODIS","100","6.1NRT","301.57","358.73","D",,"fire_nrt_M-C61_803220.csv",11738,"NRT"
"-1.88042","110.16299","348.39","2.62","1.55","2026-08-08","0746","Aqua","MODIS","95","6.1NRT","299.53","209.64","D",,"fire_nrt_M-C61_803220.csv",11742,"NRT"
"-1.84618","110.01765","311.44","2.69","1.57","2026-08-08","0746","Aqua","MODIS","44","6.1NRT","297.72","20.14","D",,"fire_nrt_M-C61_803220.csv",11743,"NRT"
"-1.70393","110.26713","323.77","2.55","1.54","2026-08-08","0746","Aqua","MODIS","68","6.1NRT","299.07","59.21","D",,"fire_nrt_M-C61_803220.csv",11755,"NRT"
"-1.72002","110.15575","347.09","2.61","1.55","2026-08-08","0746","Aqua","MODIS","94","6.1NRT","297.57","198.81","D",,"fire_nrt_M-C61_803220.csv",11756,"NRT"
"-1.71262","110.14984","342.73","2.61","1.55","2026-08-08","0746","Aqua","MODIS","92","6.1NRT","298.28","167.38","D",,"fire_nrt_M-C61_803220.csv",11759,"NRT"
"-1.5592","110.81723","325.9","2.29","1.46","2026-08-08","0746","Aqua","MODIS","81","6.1NRT","300.23","61.03","D",,"fire_nrt_M-C61_803220.csv",11764,"NRT"
"-1.56213","110.79733","330.9","2.29","1.47","2026-08-08","0746","Aqua","MODIS","85","6.1NRT","300.7","82.14","D",,"fire_nrt_M-C61_803220.csv",11765,"NRT"
"-1.56504","110.77754","311.23","2.3","1.47","2026-08-08","0746","Aqua","MODIS","28","6.1NRT","299.02","15.45","D",,"fire_nrt_M-C61_803220.csv",11766,"NRT"
"-1.45724","110.16916","315.18","2.57","1.54","2026-08-08","0746","Aqua","MODIS","54","6.1NRT","296.25","29.14","D",,"fire_nrt_M-C61_803220.csv",11773,"NRT"
"-0.95528","110.73324","346.12","2.27","1.46","2026-08-08","0746","Aqua","MODIS","94","6.1NRT","302.43","159.04","D",,"fire_nrt_M-C61_803220.csv",11788,"NRT"
"-0.95812","110.71328","315.35","2.28","1.46","2026-08-08","0746","Aqua","MODIS","68","6.1NRT","301.58","24.07","D",,"fire_nrt_M-C61_803220.csv",11789,"NRT"
"-0.95188","110.74616","316.62","2.26","1.46","2026-08-08","0746","Aqua","MODIS","70","6.1NRT","301.46","28.24","D",,"fire_nrt_M-C61_803220.csv",11795,"NRT"
"-0.95487","110.72632","343.02","2.27","1.46","2026-08-08","0746","Aqua","MODIS","92","6.1NRT","302.59","141.58","D",,"fire_nrt_M-C61_803220.csv",11796,"NRT"
"-0.62699","110.1946","311.58","2.48","1.52","2026-08-08","0746","Aqua","MODIS","55","6.1NRT","300.47","18.27","D",,"fire_nrt_M-C61_803220.csv",11849,"NRT"
"-0.56819","110.50304","311.21","2.33","1.48","2026-08-08","0746","Aqua","MODIS","54","6.1NRT","299.94","15.29","D",,"fire_nrt_M-C61_803220.csv",11851,"NRT"
"-0.61389","110.19183","326.12","2.48","1.52","2026-08-08","0746","Aqua","MODIS","80","6.1NRT","300.24","68.72","D",,"fire_nrt_M-C61_803220.csv",11852,"NRT"
"-0.49638","110.54845","312.82","2.3","1.47","2026-08-08","0746","Aqua","MODIS","60","6.1NRT","300.45","19.41","D",,"fire_nrt_M-C61_803220.csv",11853,"NRT"
"-0.50147","110.42571","322.88","2.36","1.48","2026-08-08","0746","Aqua","MODIS","74","6.1NRT","300.06","51.02","D",,"fire_nrt_M-C61_803220.csv",11856,"NRT"
"-1.90092","110.17136","305.87","4.44","1.94","2026-08-08","1244","Terra","MODIS","49","6.1NRT","293.25","42.54","N",,"fire_nrt_M-C61_803220.csv",12303,"NRT"
"-1.90591","110.13296","305.46","4.47","1.94","2026-08-08","1244","Terra","MODIS","22","6.1NRT","293.25","39.85","N",,"fire_nrt_M-C61_803220.csv",12304,"NRT"
"-1.89709","110.16416","306.91","4.44","1.94","2026-08-08","1244","Terra","MODIS","70","6.1NRT","293.29","49.21","N",,"fire_nrt_M-C61_803220.csv",12307,"NRT"
"-1.88015","110.16176","327.06","4.44","1.94","2026-08-08","1244","Terra","MODIS","100","6.1NRT","293.85","199.31","N",,"fire_nrt_M-C61_803220.csv",12308,"NRT"
"-1.88534","110.12334","313.26","4.47","1.94","2026-08-08","1244","Terra","MODIS","87","6.1NRT","293.36","83.55","N",,"fire_nrt_M-C61_803220.csv",12309,"NRT"
"-1.87648","110.15582","325.54","4.44","1.94","2026-08-08","1244","Terra","MODIS","100","6.1NRT","293.85","186.89","N",,"fire_nrt_M-C61_803220.csv",12310,"NRT"
"-1.88194","110.11741","304.48","4.47","1.94","2026-08-08","1244","Terra","MODIS","13","6.1NRT","293.08","33.88","N",,"fire_nrt_M-C61_803220.csv",12311,"NRT"
"-1.72591","110.25082","308.11","4.34","1.92","2026-08-08","1244","Terra","MODIS","62","6.1NRT","292.93","50.72","N",,"fire_nrt_M-C61_803220.csv",12312,"NRT"
"-1.72166","110.24373","312.61","4.34","1.92","2026-08-08","1244","Terra","MODIS","85","6.1NRT","293.08","79.12","N",,"fire_nrt_M-C61_803220.csv",12316,"NRT"
"-1.71517","110.16628","306.87","4.41","1.93","2026-08-08","1244","Terra","MODIS","70","6.1NRT","293.36","50.12","N",,"fire_nrt_M-C61_803220.csv",12317,"NRT"
"-1.69826","110.16398","303.65","4.41","1.93","2026-08-08","1244","Terra","MODIS","36","6.1NRT","293.44","31.33","N",,"fire_nrt_M-C61_803220.csv",12318,"NRT"
"-1.62008","110.0705","308.04","4.47","1.94","2026-08-08","1244","Terra","MODIS","73","6.1NRT","293.36","57.5","N",,"fire_nrt_M-C61_803220.csv",12319,"NRT"
"-1.61687","110.06339","309.09","4.47","1.94","2026-08-08","1244","Terra","MODIS","74","6.1NRT","293.41","59.3","N",,"fire_nrt_M-C61_803220.csv",12320,"NRT"
"-1.3591","110.1132","305.89","1.09","1.04","2026-08-08","2006","Aqua","MODIS","66","6.1NRT","293.6","7.35","N",,"fire_nrt_M-C61_803220.csv",12434,"NRT"
"-1.45176","110.17944","337.08","1.08","1.04","2026-08-08","2006","Aqua","MODIS","100","6.1NRT","295.84","43","N",,"fire_nrt_M-C61_803220.csv",12436,"NRT"
"-1.45319","110.18879","316.43","1.08","1.04","2026-08-08","2006","Aqua","MODIS","93","6.1NRT","293.26","15.75","N",,"fire_nrt_M-C61_803220.csv",12437,"NRT"
"-1.46083","110.17808","328.41","1.08","1.04","2026-08-08","2006","Aqua","MODIS","100","6.1NRT","294.77","29.99","N",,"fire_nrt_M-C61_803220.csv",12438,"NRT"
"-1.46225","110.18745","307.19","1.08","1.04","2026-08-08","2006","Aqua","MODIS","71","6.1NRT","292.14","8.38","N",,"fire_nrt_M-C61_803220.csv",12439,"NRT"
"-1.6102","110.06662","305.52","1.09","1.04","2026-08-08","2006","Aqua","MODIS","51","6.1NRT","292.17","6.93","N",,"fire_nrt_M-C61_803220.csv",12441,"NRT"
"-1.6193","110.06527","317.12","1.09","1.04","2026-08-08","2006","Aqua","MODIS","94","6.1NRT","292.01","16.46","N",,"fire_nrt_M-C61_803220.csv",12442,"NRT"
"-1.62074","110.07471","316.35","1.09","1.04","2026-08-08","2006","Aqua","MODIS","93","6.1NRT","292.66","15.79","N",,"fire_nrt_M-C61_803220.csv",12443,"NRT"
"-1.70204","110.24449","309.9","1.07","1.03","2026-08-08","2006","Aqua","MODIS","79","6.1NRT","291.78","10.47","N",,"fire_nrt_M-C61_803220.csv",12447,"NRT"
"-1.71391","110.25584","331.89","1.07","1.03","2026-08-08","2006","Aqua","MODIS","100","6.1NRT","295.26","34.57","N",,"fire_nrt_M-C61_803220.csv",12448,"NRT"
"-1.71534","110.26511","324.57","1.07","1.03","2026-08-08","2006","Aqua","MODIS","100","6.1NRT","294.03","24.7","N",,"fire_nrt_M-C61_803220.csv",12449,"NRT"
"-1.70865","110.16147","304.73","1.08","1.04","2026-08-08","2006","Aqua","MODIS","61","6.1NRT","292.8","6.31","N",,"fire_nrt_M-C61_803220.csv",12450,"NRT"
"-1.72293","110.25451","312.62","1.07","1.03","2026-08-08","2006","Aqua","MODIS","85","6.1NRT","291.11","12.99","N",,"fire_nrt_M-C61_803220.csv",12451,"NRT"
"-1.87412","110.15901","334.98","1.07","1.03","2026-08-08","2006","Aqua","MODIS","100","6.1NRT","292.97","38.27","N",,"fire_nrt_M-C61_803220.csv",12458,"NRT"
"-1.87552","110.16832","307.08","1.07","1.03","2026-08-08","2006","Aqua","MODIS","21","6.1NRT","290.22","7.43","N",,"fire_nrt_M-C61_803220.csv",12459,"NRT"
"-1.88299","110.15192","316.58","1.07","1.03","2026-08-08","2006","Aqua","MODIS","73","6.1NRT","291.88","13.93","N",,"fire_nrt_M-C61_803220.csv",12460,"NRT"
"-1.88442","110.16122","315.74","1.07","1.03","2026-08-08","2006","Aqua","MODIS","73","6.1NRT","291.84","13.9","N",,"fire_nrt_M-C61_803220.csv",12461,"NRT"
"-1.89346","110.1599","313.73","1.07","1.03","2026-08-08","2006","Aqua","MODIS","47","6.1NRT","290.78","12.09","N",,"fire_nrt_M-C61_803220.csv",12462,"NRT"
"-1.9025","110.15857","312.55","1.07","1.03","2026-08-08","2006","Aqua","MODIS","26","6.1NRT","291.5","11.22","N",,"fire_nrt_M-C61_803220.csv",12463,"NRT"
"-1.91153","110.15723","316.62","1.07","1.03","2026-08-08","2006","Aqua","MODIS","87","6.1NRT","289.57","15.57","N",,"fire_nrt_M-C61_803220.csv",12464,"NRT"
"-1.91296","110.16653","306.75","1.07","1.03","2026-08-08","2006","Aqua","MODIS","36","6.1NRT","289.03","7.74","N",,"fire_nrt_M-C61_803220.csv",12465,"NRT"
"-1.97694","110.2235","307.42","1.07","1.03","2026-08-08","2006","Aqua","MODIS","71","6.1NRT","288.68","8.83","N",,"fire_nrt_M-C61_803220.csv",12471,"NRT"
"-2.04777","110.20642","301.04","1.07","1.03","2026-08-08","2006","Aqua","MODIS","37","6.1NRT","287.14","5.35","N",,"fire_nrt_M-C61_803220.csv",12480,"NRT"
"-1.36164","110.10218","309.78","1.59","1.24","2026-08-09","0105","Terra","MODIS","62","6.1NRT","298.88","9.95","D",,"fire_nrt_M-C61_803220.csv",12503,"NRT"
"-1.36362","110.11606","315.5","1.58","1.24","2026-08-09","0105","Terra","MODIS","73","6.1NRT","298.69","18.92","D",,"fire_nrt_M-C61_803220.csv",12504,"NRT"
"-1.45359","110.18088","336.14","1.56","1.23","2026-08-09","0105","Terra","MODIS","89","6.1NRT","298.99","63.48","D",,"fire_nrt_M-C61_803220.csv",12506,"NRT"
"-1.62237","110.07433","325.17","1.58","1.24","2026-08-09","0105","Terra","MODIS","82","6.1NRT","299.3","36.06","D",,"fire_nrt_M-C61_803220.csv",12512,"NRT"
"-1.71773","110.24905","315.15","1.53","1.22","2026-08-09","0105","Terra","MODIS","68","6.1NRT","297.91","17.21","D",,"fire_nrt_M-C61_803220.csv",12519,"NRT"
"-1.91014","110.15468","323.63","1.54","1.22","2026-08-09","0105","Terra","MODIS","43","6.1NRT","296.43","27.81","D",,"fire_nrt_M-C61_803220.csv",12529,"NRT"
"-1.97878","110.2202","311.72","1.52","1.22","2026-08-09","0105","Terra","MODIS","68","6.1NRT","294.69","14.17","D",,"fire_nrt_M-C61_803220.csv",12532,"NRT"
"-2.80085","110.39528","306.92","1.17","1.08","2026-08-09","0824","Aqua","MODIS","64","6.1NRT","276.53","8.41","D",,"fire_nrt_M-C61_803220.csv",12629,"NRT"
"-2.80236","110.38509","303.64","1.17","1.08","2026-08-09","0824","Aqua","MODIS","43","6.1NRT","275.34","5.66","D",,"fire_nrt_M-C61_803220.csv",12630,"NRT"
"-2.78807","110.35175","307.16","1.17","1.07","2026-08-09","0824","Aqua","MODIS","65","6.1NRT","274.95","8.55","D",,"fire_nrt_M-C61_803220.csv",12632,"NRT"
"-2.7601","110.41003","315.17","1.17","1.08","2026-08-09","0824","Aqua","MODIS","75","6.1NRT","277.77","14.68","D",,"fire_nrt_M-C61_803220.csv",12633,"NRT"
"-2.73335","110.39555","313.66","1.17","1.08","2026-08-09","0824","Aqua","MODIS","54","6.1NRT","279.1","11.95","D",,"fire_nrt_M-C61_803220.csv",12634,"NRT"
"-2.72516","110.40851","308.87","1.18","1.08","2026-08-09","0824","Aqua","MODIS","55","6.1NRT","281.42","8.29","D",,"fire_nrt_M-C61_803220.csv",12635,"NRT"
"-2.40957","110.21865","330.9","1.16","1.07","2026-08-09","0824","Aqua","MODIS","85","6.1NRT","281.03","35.04","D",,"fire_nrt_M-C61_803220.csv",12654,"NRT"
"-2.41108","110.2086","313.54","1.16","1.07","2026-08-09","0824","Aqua","MODIS","68","6.1NRT","280.82","12.56","D",,"fire_nrt_M-C61_803220.csv",12655,"NRT"
"-2.35513","110.15254","313.77","1.15","1.07","2026-08-09","0824","Aqua","MODIS","0","6.1NRT","282.46","11.68","D",,"fire_nrt_M-C61_803220.csv",12658,"NRT"
"-2.32742","110.21002","354.46","1.16","1.07","2026-08-09","0824","Aqua","MODIS","97","6.1NRT","283.05","86.29","D",,"fire_nrt_M-C61_803220.csv",12659,"NRT"
"-2.32893","110.19995","365.89","1.16","1.07","2026-08-09","0824","Aqua","MODIS","100","6.1NRT","285.69","124.39","D",,"fire_nrt_M-C61_803220.csv",12660,"NRT"
"-2.29644","110.28821","313.78","1.17","1.08","2026-08-09","0824","Aqua","MODIS","68","6.1NRT","287.4","11.63","D",,"fire_nrt_M-C61_803220.csv",12663,"NRT"
"-2.30689","110.15559","334.16","1.15","1.07","2026-08-09","0824","Aqua","MODIS","37","6.1NRT","283.18","34.52","D",,"fire_nrt_M-C61_803220.csv",12667,"NRT"
"-2.30069","110.15923","322.28","1.15","1.07","2026-08-09","0824","Aqua","MODIS","68","6.1NRT","282.63","21.8","D",,"fire_nrt_M-C61_803220.csv",12668,"NRT"
"-2.15238","110.69992","311.82","1.24","1.11","2026-08-09","0824","Aqua","MODIS","61","6.1NRT","289.73","10.7","D",,"fire_nrt_M-C61_803220.csv",12675,"NRT"
"-2.17289","110.33051","320.35","1.18","1.08","2026-08-09","0824","Aqua","MODIS","77","6.1NRT","294.93","17.48","D",,"fire_nrt_M-C61_803220.csv",12682,"NRT"
"-2.14755","110.30572","316.81","1.18","1.08","2026-08-09","0824","Aqua","MODIS","62","6.1NRT","294.51","12.75","D",,"fire_nrt_M-C61_803220.csv",12686,"NRT"
"-2.03114","110.81969","312","1.27","1.12","2026-08-09","0824","Aqua","MODIS","65","6.1NRT","290.88","9.78","D",,"fire_nrt_M-C61_803220.csv",12692,"NRT"
"-2.03281","110.8087","316.46","1.26","1.12","2026-08-09","0824","Aqua","MODIS","72","6.1NRT","290.55","15","D",,"fire_nrt_M-C61_803220.csv",12693,"NRT"
"-2.07076","110.46875","320.21","1.21","1.09","2026-08-09","0824","Aqua","MODIS","58","6.1NRT","297.25","15.54","D",,"fire_nrt_M-C61_803220.csv",12694,"NRT"
"-2.03159","110.66915","309.31","1.24","1.11","2026-08-09","0824","Aqua","MODIS","56","6.1NRT","276.23","11.23","D",,"fire_nrt_M-C61_803220.csv",12695,"NRT"
"-1.99613","110.84262","336.35","1.27","1.12","2026-08-09","0824","Aqua","MODIS","89","6.1NRT","294.65","46.84","D",,"fire_nrt_M-C61_803220.csv",12697,"NRT"
"-1.98633","110.84117","312.04","1.27","1.12","2026-08-09","0824","Aqua","MODIS","44","6.1NRT","294.1","8.37","D",,"fire_nrt_M-C61_803220.csv",12698,"NRT"
"-2.03743","110.49598","334.57","1.21","1.09","2026-08-09","0824","Aqua","MODIS","87","6.1NRT","294.27","36.77","D",,"fire_nrt_M-C61_803220.csv",12699,"NRT"
"-2.03899","110.48544","336.26","1.21","1.09","2026-08-09","0824","Aqua","MODIS","84","6.1NRT","293.11","40.67","D",,"fire_nrt_M-C61_803220.csv",12700,"NRT"
"-2.05352","110.19227","337.12","1.17","1.07","2026-08-09","0824","Aqua","MODIS","87","6.1NRT","299.4","39.35","D",,"fire_nrt_M-C61_803220.csv",12701,"NRT"
"-2.04108","110.21114","323.48","1.17","1.08","2026-08-09","0824","Aqua","MODIS","44","6.1NRT","293.02","17.9","D",,"fire_nrt_M-C61_803220.csv",12703,"NRT"
"-1.97838","110.56286","312.86","1.22","1.1","2026-08-09","0824","Aqua","MODIS","67","6.1NRT","275.85","13.65","D",,"fire_nrt_M-C61_803220.csv",12704,"NRT"
"-1.97999","110.55225","314.48","1.22","1.1","2026-08-09","0824","Aqua","MODIS","70","6.1NRT","275.62","15.41","D",,"fire_nrt_M-C61_803220.csv",12705,"NRT"
"-1.88673","110.55325","305.78","1.23","1.1","2026-08-09","0824","Aqua","MODIS","19","6.1NRT","284.97","5.15","D",,"fire_nrt_M-C61_803220.csv",12708,"NRT"
"-1.84778","110.59641","331.75","1.24","1.1","2026-08-09","0824","Aqua","MODIS","86","6.1NRT","293.9","36.17","D",,"fire_nrt_M-C61_803220.csv",12710,"NRT"
"-1.89788","110.12559","327.86","1.16","1.07","2026-08-09","0824","Aqua","MODIS","34","6.1NRT","303.94","19.09","D",,"fire_nrt_M-C61_803220.csv",12711,"NRT"
"-1.88399","110.1545","348.83","1.17","1.07","2026-08-09","0824","Aqua","MODIS","95","6.1NRT","304.07","60.98","D",,"fire_nrt_M-C61_803220.csv",12714,"NRT"
"-1.87308","110.16325","326.48","1.17","1.08","2026-08-09","0824","Aqua","MODIS","68","6.1NRT","300.67","20.45","D",,"fire_nrt_M-C61_803220.csv",12715,"NRT"
"-1.87459","110.15309","345.61","1.17","1.07","2026-08-09","0824","Aqua","MODIS","94","6.1NRT","301.63","54.93","D",,"fire_nrt_M-C61_803220.csv",12716,"NRT"
"-1.86671","110.14161","325.45","1.16","1.07","2026-08-09","0824","Aqua","MODIS","69","6.1NRT","299.06","18.48","D",,"fire_nrt_M-C61_803220.csv",12718,"NRT"
"-1.81537","110.35406","311.73","1.2","1.09","2026-08-09","0824","Aqua","MODIS","57","6.1NRT","287.35","8.8","D",,"fire_nrt_M-C61_803220.csv",12720,"NRT"
"-1.8453","110.11121","318.2","1.16","1.07","2026-08-09","0824","Aqua","MODIS","61","6.1NRT","298.57","12.51","D",,"fire_nrt_M-C61_803220.csv",12721,"NRT"
"-1.72885","110.70452","307.76","1.26","1.11","2026-08-09","0824","Aqua","MODIS","52","6.1NRT","280.93","9.02","D",,"fire_nrt_M-C61_803220.csv",12723,"NRT"
"-1.79838","110.10421","343.6","1.16","1.07","2026-08-09","0824","Aqua","MODIS","87","6.1NRT","297.32","54.07","D",,"fire_nrt_M-C61_803220.csv",12724,"NRT"
"-1.79988","110.09414","375.43","1.16","1.07","2026-08-09","0824","Aqua","MODIS","100","6.1NRT","300.36","160.71","D",,"fire_nrt_M-C61_803220.csv",12725,"NRT"
"-1.76233","110.0518","321.54","1.16","1.07","2026-08-09","0824","Aqua","MODIS","59","6.1NRT","298.43","16.24","D",,"fire_nrt_M-C61_803220.csv",12727,"NRT"
"-1.76379","110.04177","331.3","1.15","1.07","2026-08-09","0824","Aqua","MODIS","74","6.1NRT","300.82","29.05","D",,"fire_nrt_M-C61_803220.csv",12728,"NRT"
"-1.72168","110.26408","352.18","1.19","1.08","2026-08-09","0824","Aqua","MODIS","96","6.1NRT","301.5","75.89","D",,"fire_nrt_M-C61_803220.csv",12729,"NRT"
"-1.7247","110.24348","328.15","1.18","1.08","2026-08-09","0824","Aqua","MODIS","56","6.1NRT","296.78","24.85","D",,"fire_nrt_M-C61_803220.csv",12730,"NRT"
"-1.72427","110.18059","344.28","1.17","1.08","2026-08-09","0824","Aqua","MODIS","93","6.1NRT","294.29","56.07","D",,"fire_nrt_M-C61_803220.csv",12731,"NRT"
"-1.6572","110.37135","311.93","1.21","1.09","2026-08-09","0824","Aqua","MODIS","58","6.1NRT","293.32","7.34","D",,"fire_nrt_M-C61_803220.csv",12732,"NRT"
"-1.65877","110.36086","313.04","1.2","1.09","2026-08-09","0824","Aqua","MODIS","48","6.1NRT","294.96","8.35","D",,"fire_nrt_M-C61_803220.csv",12733,"NRT"
"-1.68442","110.06075","327.97","1.16","1.07","2026-08-09","0824","Aqua","MODIS","81","6.1NRT","288.52","26.27","D",,"fire_nrt_M-C61_803220.csv",12734,"NRT"
"-1.68593","110.0507","354.73","1.16","1.07","2026-08-09","0824","Aqua","MODIS","97","6.1NRT","291.64","83.82","D",,"fire_nrt_M-C61_803220.csv",12735,"NRT"
"-1.56322","110.79794","315.26","1.28","1.12","2026-08-09","0824","Aqua","MODIS","47","6.1NRT","298.03","10.11","D",,"fire_nrt_M-C61_803220.csv",12736,"NRT"
"-1.5649","110.78683","319.16","1.28","1.12","2026-08-09","0824","Aqua","MODIS","70","6.1NRT","299.83","14.93","D",,"fire_nrt_M-C61_803220.csv",12737,"NRT"
"-1.56154","110.79099","321.82","1.28","1.12","2026-08-09","0824","Aqua","MODIS","67","6.1NRT","299.57","19.24","D",,"fire_nrt_M-C61_803220.csv",12738,"NRT"
